brand,engine_type,fuel,transmission,km,price,year
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,1699000,2026.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,2049000,2026.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,2029000,2026.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,2029000,2026.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,2099000,2026.0
CUPRA,FORMENTOR 2.0 TSI 190K DSG 4WD,benzín,automatická převodovka,48065.0,629900,2023.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,1879000,2026.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,2119000,2026.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,1839000,2026.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,1919000,2026.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,2099000,2026.0
Audi,A5 Limuzína TDI quattro Stronic,nafta,automatická převodovka,0.0,1649000,2026.0
Audi,A6 Avant TDI quattro Stronic,nafta,automatická převodovka,,2259000,
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,0.0,2169000,2026.0
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,0.0,2419000,2026.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,824900,2026.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW",benzín,manuální převodovka,0.0,724900,2026.0
Audi,A3 Spb Sline 35 TFSI Stronic,benzín,automatická převodovka,1000.0,979000,2026.0
Škoda,"SUPERB COMBI STYLE 2,0 TDI 110 kW DSG",nafta,automatická převodovka,110238.0,449900,2020.0
Audi,Q2 Sline 35 TFSI Stronic,benzín,automatická převodovka,0.0,969000,2026.0
Volkswagen,"Polo People 1,0 TSI 70 kw 5G",benzín,manuální převodovka,0.0,499900,2026.0
Škoda,ELROQ 60 150 kW,elektro,automatická převodovka,0.0,965000,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1175000,2026.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,1949000,2026.0
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,0.0,2599900,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,T-Cross Life 1.0 TSI 70 kW 5G,benzín,manuální převodovka,5000.0,505000,2025.0
Volkswagen,"Polo People 1,0 TSI 70 kw 5G",benzín,manuální převodovka,7000.0,489000,2025.0
Volkswagen,"Tayron R-Line 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,0.0,1525000,2026.0
Volkswagen Užitkové vozy,"Akční California Coast 2,0 TDI",nafta,automatická převodovka,0.0,2019900,2026.0
Volkswagen,"Tayron Elegance 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,0.0,1772900,2026.0
Volkswagen,"Tayron People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,999000,2026.0
Volkswagen,"Tayron People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,999000,2026.0
Volkswagen,"Tayron People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,995000,2026.0
Volkswagen,"Tayron People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,995000,2026.0
Volkswagen Užitkové vozy,"Akční Caddy 2,0 TDI",nafta,manuální převodovka,0.0,738806,2026.0
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,0.0,2299900,2026.0
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,0.0,2249900,2026.0
Audi,Q3 Spb Sline 40 TDI quattro Stronic,nafta,automatická převodovka,0.0,1279000,2026.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,1879000,2026.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,2099000,2026.0
Audi,Q3 Spb Sline 40 TDI quattro Stronic,nafta,automatická převodovka,0.0,1279000,2026.0
Volkswagen,"ID.7 Tourer Pro People 210 kW, 77 kWh",elektro,automatická převodovka,9000.0,1199900,
Volkswagen Užitkové vozy,"Akční Caddy Maxi Life 2,0 TDI",nafta,manuální převodovka,,846471,2025.0
Volkswagen Užitkové vozy,"Akční Multivan Long Life 2,0 TDI",nafta,automatická převodovka,,1369000,2025.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,5000.0,1969000,2025.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,2049000,2026.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,1699000,2026.0
Volkswagen,T-Cross People 1.0 TSI 85 kW 7DSG,benzín,automatická převodovka,,596900,2025.0
Volkswagen,"Tiguan R-Line 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,0.0,1308900,2026.0
Audi,Q5 TDI quattro Stronic,nafta,automatická převodovka,0.0,1799000,2026.0
Audi,Q3 Spb Sline 40 TDI quattro Stronic,nafta,automatická převodovka,0.0,1259000,2026.0
Volkswagen Užitkové vozy,"Akční Multivan Style 2,0 TDI",nafta,automatická převodovka,0.0,1654900,2026.0
Audi,RS6 Avant performance TFSI quattro,benzín,automatická převodovka,2308.0,3249900,2024.0
Audi,A6 allroad quattro 45 TDI Stronic,nafta,automatická převodovka,87538.0,799900,2021.0
Audi,A5 Avant TDI quattro Stronic,nafta,automatická převodovka,16000.0,1479900,
Volkswagen,"T-Roc People 1,5 TSI 110 kW 7DSG",benzín,automatická převodovka,,769900,
SEAT,Leon SP FR e-HYBRID 204k DSG,hybrid,automatická převodovka,10000.0,819900,2024.0
Volkswagen,"Passat Elegance 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1025000,2026.0
Volkswagen,"Passat Elegance 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1025000,2026.0
Volkswagen,"Passat R-Line 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1059000,2026.0
Volkswagen,"Passat R-Line 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1045000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1165000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1089000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1089000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1089000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1089000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1089000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1085000,2026.0
Volkswagen,"Tiguan R-Line 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1359500,2026.0
Volkswagen,"Tiguan R-Line 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1528500,2026.0
Volkswagen,"Tiguan R-Line 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,0.0,1313000,2026.0
Volkswagen,"Tiguan R-Line 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,0.0,1611500,2026.0
Volkswagen,"Tiguan R-Line 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,0.0,1313000,2026.0
Volkswagen,"Tiguan R-Line 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1246000,2026.0
Volkswagen,"Tiguan R-Line 2,0 TDI 142 kW 4MOT",nafta,automatická převodovka,0.0,1313000,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,802400,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,806100,2026.0
Volkswagen,"Golf Variant People 1,5 TSI 110 kw 6G",benzín,manuální převodovka,0.0,806100,2026.0
Volkswagen,"Golf People 1,5 TSI 110 kW 6G",benzín,manuální převodovka,5000.0,610000,2025.0
Audi,RS5 Sportback performance edition,benzín,automatická převodovka,0.0,2819000,2026.0
Volkswagen,"Passat R-Line 2,0 TDI 110 kW",nafta,automatická převodovka,5000.0,1060000,2026.0
Audi,RS5 Sportback performance edition,benzín,automatická převodovka,0.0,2699000,2026.0
Audi,RS5 Sportback performance edition,benzín,automatická převodovka,0.0,2699900,2026.0
Audi,A5 Avant TDI quattro Stronic,nafta,automatická převodovka,6000.0,1469000,2025.0
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,0.0,2399000,2026.0
Audi,Q7 Sline 50 TDI quattro tiptronic,nafta,automatická převodovka,10000.0,1949900,
Audi,Q5 Spb Sline 40 TDI quattro Stronic,nafta,automatická převodovka,0.0,1729900,2026.0
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,0.0,2229900,2026.0
Audi,Q3 Spb Sline 40 TDI quattro Stronic,nafta,automatická převodovka,0.0,1229000,2026.0
Audi,Q8 50 TDI quattro tiptronic,nafta,automatická převodovka,3000.0,2299000,2025.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,nafta,automatická převodovka,9000.0,1639900,2024.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,17000.0,739900,2024.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7500.0,879900,2024.0
Audi,R8 Spyder V10 performance quattro,benzín,automatická převodovka,0.0,5199900,2026.0
Audi,Q2 Advanced 35 TFSI Stronic,benzín,automatická převodovka,18000.0,874900,
